created_at,text,source,geo
2016-12-21T01:08:25.000Z,"RT @LAKERFANATICS: Halftime, Lakers up 73-59",Twitter for Android,
2016-12-21T01:08:25.000Z,That's not good. Can't close; get down too much to come back; something wrong. Coaching? https://t.co/CVabCQhjnL,TweetDeck,
2016-12-21T01:08:25.000Z,RT @BaxterHolmes: Lakers announce that a statue of Shaq will be unveiled at Star Plaza outside Staples Center prior to the Lakers gam… ,Twitter for iPhone,
2016-12-21T01:08:25.000Z,RT @SomosLAFiebre: Descanso: Lakers 73 @BuzzTheBuzzer_ 59. Máxima en puntos al descanso esta temporada. Hemos enchufado 12 de 18 en tr… ,Twitter for Android,
2016-12-21T01:08:25.000Z,"RT @Lakers: 🔥 The Lakers play their best half of the season, erupting for 73 points to go up by 14. 🔥 https://t.co/liSImprfCA",Twitter for iPhone,
2016-12-21T01:08:25.000Z,WE'RE NOT LOSING. https://t.co/ARiBKrxWMk,Twitter for iPhone,
2016-12-21T01:08:26.000Z,@ginarox1234 was behind me on the freeway and said I was headbanging but I was actually listening to the @Lakers. Thank you @JClark5on,Twitter for iPhone,
2016-12-21T01:08:26.000Z,💪❗ https://t.co/LD5iEVsADJ,Twitter for iPhone,
2016-12-21T01:08:26.000Z,🔥🔥🔥 https://t.co/h72uJ2r2lu,Mobile Web (M5),
2016-12-21T01:08:26.000Z,"SVG's buddy, Hornets coach Steve Clifford, feeling just like he did last night. Charlotte just gave up 70 in 1H. At home! To the Lakers!",TweetDeck,
2016-12-21T01:08:26.000Z,Halftime Update — Hornets trail the Lakers 73-59 // 📊 And your @RockwellTools #Drilling3s Counter #LALatCHA… https://t.co/vXDJJVP7FE,Media Studio,
2016-12-21T01:08:27.000Z,"RT @Lakers: 🔥 The Lakers play their best half of the season, erupting for 73 points to go up by 14. 🔥 https://t.co/liSImprfCA",Twitter for iPhone,
2016-12-21T01:08:28.000Z,"RT @Lakers: 🔥 The Lakers play their best half of the season, erupting for 73 points to go up by 14. 🔥 https://t.co/liSImprfCA",Twitter for iPhone,
2016-12-21T01:08:28.000Z,Lakers on 2k mode,Twitter for iPhone,
2016-12-21T01:08:29.000Z,RT @At_The_Hive: Lakers shooting a mediocre 71% from deep. Wait.,Twitter for iPhone,
2016-12-21T01:08:29.000Z,RT @SomosLAFiebre: Descanso: Lakers 73 @BuzzTheBuzzer_ 59. Máxima en puntos al descanso esta temporada. Hemos enchufado 12 de 18 en tr… ,Twitter Web Client,
2016-12-21T01:08:29.000Z,RT @MikeSportsLA: Luke got these boys playing with energy again.👌🏼#Lakers,Twitter for iPhone,
2016-12-21T01:08:30.000Z,73??? Oh my https://t.co/Cnum3kmeQ6,Twitter for iPhone,
2016-12-21T01:08:30.000Z,"RT @Lakers: The red-hot Lakers' offense gets this one started with 41 points in the first quarter. 
🔥🔥🔥🔥🔥🔥🔥 https://t.co/oHrIaTDAq4",Twitter for iPhone,
2016-12-21T01:08:30.000Z,"Back-to-Back Threes 😂🔥🏀💯
#JordanClarkson
#lakeshow https://t.co/gP6g1wWGP6",Twitter for Android,
2016-12-21T01:08:31.000Z,@BleacherReport lakers killing hornets,Twitter for iPhone,
2016-12-21T01:08:31.000Z,"2Q👍👍
 #LakeShow https://t.co/lZaJ75N1Uk",Twitter Web Client,
2016-12-21T01:08:31.000Z,RT @LakerFacts: Lakers 63 Hornets 51 w/ 3:28 left in the half,Twitter for iPhone,
2016-12-21T01:08:31.000Z,Eating. https://t.co/eAjYlrdzA7,Twitter for iPhone,
2016-12-21T01:08:31.000Z,RT @Lakers: Another #Swaggy3 makes it 73! https://t.co/F4Efaw36Rj,Twitter for iPhone,
2016-12-21T01:08:32.000Z,All things considered. Charlotte only being down 14 when the Lakers made 12 3-pointers in a half isn't the worst thing ever,TweetDeck,
2016-12-21T01:08:32.000Z,RT @MikeSportsLA: #Lakers balling right now... https://t.co/cRCUqilvOm,Twitter for iPhone,
2016-12-21T01:08:32.000Z,RT @BaxterHolmes: Lakers announce that a statue of Shaq will be unveiled at Star Plaza outside Staples Center prior to the Lakers gam… ,Twitter for iPhone,
2016-12-21T01:08:33.000Z,"RT @Lakers: 🔥 The Lakers play their best half of the season, erupting for 73 points to go up by 14. 🔥 https://t.co/liSImprfCA",Twitter Web Client,
2016-12-21T01:08:33.000Z,👀 https://t.co/gnIzfUlmJ3,Twitter for Mac,
2016-12-21T01:08:33.000Z,73 points 21 assists in the first half 🔥🔥🔥🔥🔥🔥 @Lakers,Twitter for iPhone,
2016-12-21T01:08:33.000Z,"RT @Lakers: 🔥 The Lakers play their best half of the season, erupting for 73 points to go up by 14. 🔥 https://t.co/liSImprfCA",Twitter for iPhone,
2016-12-21T01:08:33.000Z,😂😂😂😂😂😂😂😂😂😂 https://t.co/OPMDwxP3CE,Twitter for iPhone,
2016-12-21T01:08:33.000Z,RT @Lakers: .@J30_RANDLE puts up a season-high 25 points on 10-of-13 shooting to lead the Lakers to victory. https://t.co/Hk033Xe51F,Twitter for iPhone,
2016-12-21T01:08:34.000Z,"RT @Lakers: 🔥 The Lakers play their best half of the season, erupting for 73 points to go up by 14. 🔥 https://t.co/liSImprfCA",Twitter Web Client,
2016-12-21T01:08:35.000Z,"RT @Lakers: 🔥 The Lakers play their best half of the season, erupting for 73 points to go up by 14. 🔥 https://t.co/liSImprfCA",Twitter for iPhone,
2016-12-21T01:08:35.000Z,"RT @Lakers: 🔥 The Lakers play their best half of the season, erupting for 73 points to go up by 14. 🔥 https://t.co/liSImprfCA",Twitter Web Client,
2016-12-21T01:08:35.000Z,Lakers casually putting up 73 in the first half like Kobe is still playing,Twitter for iPhone,
2016-12-21T01:08:35.000Z,"RT @LosLakers: Lakers además dispararon 12/18 en triples. Nick Young (4/5 para 18 puntos) y Jordan Clarkson (5/17 para 17 puntos), las gran…",Twitter Web Client,
2016-12-21T01:08:35.000Z,RT @hornets: Halftime Update — Hornets trail the Lakers 73-59 // 📊 And your @RockwellTools #Drilling3s Counter #LALatCHA… ,Twitter for iPhone,
2016-12-21T01:08:36.000Z,"RT @Lakers: 🔥 The Lakers play their best half of the season, erupting for 73 points to go up by 14. 🔥 https://t.co/liSImprfCA",Twitter for iPhone,
2016-12-21T01:08:36.000Z,"RT @MikeSportsLA: Y'all remember when we got Sessions, we never had a fast pg, we were like ""wow, look at his speed"" 😂 #Lakers",Twitter for iPhone,
2016-12-21T01:08:36.000Z,@Rady562 lakers🔥🔥🔥🔥🔥🔥,Twitter for Android,
2016-12-21T01:08:36.000Z,"RT @TheHoopCentral: The Lakers new Statue of Shaq. Will be revealed March 24, 2017. https://t.co/nsqbWf2PEC",Twitter for iPhone,
2016-12-21T01:08:37.000Z,"RT @Lakers: Lakers already up to 61 points with six minutes left till halftime. 

It's a 19-point lead for the purple and gold.",Twitter for iPhone,
2016-12-21T01:08:37.000Z,Lakers unleashed an endless barrage of flamethrowers in the first half. Need DAR and esp. Julius to join the fray in the 2nd half. #lakeshow,Twitter for iPhone,
2016-12-21T01:08:37.000Z,"RT @Lakers: 🔥 The Lakers play their best half of the season, erupting for 73 points to go up by 14. 🔥 https://t.co/liSImprfCA",Twitter for iPhone,
2016-12-21T01:08:37.000Z,@LakerGMC Probably first time in my entire life that I see Lakers score 73 points at halftime.,Twitter for iPhone,
2016-12-21T01:08:38.000Z,Jesus coming back soon. https://t.co/uthYNUwC8O,Twitter for iPhone,
2016-12-21T01:08:39.000Z,"RT @Lakers: Lakers already up to 61 points with six minutes left till halftime. 

It's a 19-point lead for the purple and gold.",Twitter for iPhone,
2016-12-21T01:08:39.000Z,"RT @Lakers: 🔥 The Lakers play their best half of the season, erupting for 73 points to go up by 14. 🔥 https://t.co/liSImprfCA",Twitter for iPhone,
2016-12-21T01:08:39.000Z,"RT @KamBrothers: Tell you what, if the Lakers shoot 66% from 3 for the rest of the year, they're going to win a LOT of games. BK",Twitter Web Client,
2016-12-21T01:08:39.000Z,Damn this game over 😂😂😂😊 https://t.co/v0mtqBfNOy,Twitter for iPhone,
2016-12-21T01:08:40.000Z,"RT @Lakers: 🔥 The Lakers play their best half of the season, erupting for 73 points to go up by 14. 🔥 https://t.co/liSImprfCA",Twitter Web Client,
2016-12-21T01:08:40.000Z,Sigue costándoles encontrarla. Pero a tramos los Lakers tienen una versión de juego ligera y fluida que es mano de Walton como quien firma.,Twitter Web Client,
2016-12-21T01:08:40.000Z,RT @NBA_Skits: The Lakers announce that a statue of Shaq will be unveiled at Star Plaza outside Staples Center prior to the Lakers… ,Twitter for iPhone,
2016-12-21T01:08:40.000Z,RT @Lakers: 450 of Kinston's finest made the four hour drive down to Charlotte to support their native son. #LakeShow https://t.co/PTJxQeKG…,Twitter for iPhone,
2016-12-21T01:08:41.000Z,"RT @MarkG_Medina: Lakers announce Shaq's statue unveiling will be on Friday, March 24, 2017 at Star Plaza outside of Staples Center.… ",Twitter for iPhone,
2016-12-21T01:08:41.000Z,"@CardoPronos fin 2eme QT. Très bon 2QT de la part des Lakers. Ils mènent 73 à 59, il faut continuer ainsi 🙏",Twitter for iPad,
2016-12-21T01:08:41.000Z,Lets Go Lakers!,Twitter for iPhone,
2016-12-21T01:08:41.000Z,"RT @KamBrothers: Tell you what, if the Lakers shoot 66% from 3 for the rest of the year, they're going to win a LOT of games. BK",Twitter for iPhone,
2016-12-21T01:08:42.000Z,RT @LakersSpin: The Lakers have a 73-59 lead at the half.,Twitter for iPhone,
2016-12-21T01:08:42.000Z,"Très déçus des cotes.. mais bon voici les lives qu'on a tentés :

🏀 Charlotte QT3▪️1,30 
🏀 Lakers +5 QT3▪️1,70

#ParionsSport 💯",Twitter for iPhone,
2016-12-21T01:08:42.000Z,"RT @Lakers: 🔥 The Lakers play their best half of the season, erupting for 73 points to go up by 14. 🔥 https://t.co/liSImprfCA",Mobile Web (M5),
2016-12-21T01:08:42.000Z,"RT @LosLakers: Lakers además dispararon 12/18 en triples. Nick Young (4/5 para 18 puntos) y Jordan Clarkson (5/17 para 17 puntos), las gran…",Twitter for iPhone,
2016-12-21T01:08:43.000Z,Yo @geeter3 use this quote on the show tonight? https://t.co/dUtF4fM3GG,Twitter for iPhone,
2016-12-21T01:08:43.000Z,@KristineLeahy Best half of @Lakers offense all season going off for 73 points  led by red hot Clarkson! https://t.co/222HzmRPOH,Twitter for iPhone,
2016-12-21T01:08:43.000Z,Wow Lakers with 73 points in the first half! 👀,Twitter for iPhone,
2016-12-21T01:08:43.000Z,RT @Success_Baller: Shaq deserved that! https://t.co/vzBHDMZFEX,Twitter for iPhone,
2016-12-21T01:08:44.000Z,LAKERS!!!!!,Twitter Web Client,
2016-12-21T01:08:45.000Z,RT @Lakers: Another #Swaggy3 makes it 73! https://t.co/F4Efaw36Rj,Twitter for iPhone,
2016-12-21T01:08:46.000Z,RT @Lakers: Another #Swaggy3 makes it 73! https://t.co/F4Efaw36Rj,Twitter for iPhone,
2016-12-21T01:08:46.000Z,Lakers Video: Larry Nance Jr. drains an open 3-pointer to beat the first-quarter buzzer vs. the Hornets (ESPN),IFTTT,
2016-12-21T01:08:47.000Z,Lakers killing it,Twitter for iPhone,
2016-12-21T01:08:47.000Z,RT @Lakers: Another #Swaggy3 gives the Lakers 70 points in the first half!,Twitter for iPhone,
2016-12-21T01:08:47.000Z,RT @LakersOutsiders: live action shot of the Lakers' offense https://t.co/q265HvVvOl,Twitter for iPhone,
2016-12-21T01:08:48.000Z,Lakers have 73 points at the half 😍😍😍😍😍,Twitter for iPhone,
2016-12-21T01:08:48.000Z,OMG the #Lakers,Twitter Web Client,
2016-12-21T01:08:50.000Z,Cuando los Lakers juegan así todo es tan lindo 😍,Twitter for iPhone,
2016-12-21T01:08:51.000Z,"RT @Lakers: Lakers already up to 61 points with six minutes left till halftime. 

It's a 19-point lead for the purple and gold.",Twitter for iPhone,
2016-12-21T01:08:51.000Z,RT @LakersLegacyPod: Lakers unleashed an endless barrage of flamethrowers in the first half. Need DAR and esp. Julius to join the fray in t…,Twitter for iPhone,
2016-12-21T01:08:51.000Z,"RT @SerenaWinters: Lakers hit 73 points in the first HALF, and it's a 73-59 LAL lead over the Hornets heading into the 3rd quarter.",Twitter for iPhone,
2016-12-21T01:08:51.000Z,"RT @dougherty_jesse: And Lou Williams only has nine of these points, which is really something. https://t.co/mZiDkKAFeY",Twitter Web Client,
2016-12-21T01:08:51.000Z,@lakers 👀👀👀🔥🔥🔥,Twitter for iPhone,
2016-12-21T01:08:51.000Z,"RT @Lakers: 🔥 The Lakers play their best half of the season, erupting for 73 points to go up by 14. 🔥 https://t.co/liSImprfCA",Twitter for iPhone,
2016-12-21T01:08:51.000Z,RT @LakersOutsiders: live action shot of the Lakers' offense https://t.co/q265HvVvOl,Twitter for iPhone,
2016-12-21T01:08:52.000Z,💃💃💃💃💃 https://t.co/8peIisa3SI,Twitter for Android,
2016-12-21T01:08:52.000Z,"RT @Lakers: 🔥 The Lakers play their best half of the season, erupting for 73 points to go up by 14. 🔥 https://t.co/liSImprfCA",Twitter for BlackBerry,
2016-12-21T01:08:52.000Z,RT @BaxterHolmes: Lakers announce that a statue of Shaq will be unveiled at Star Plaza outside Staples Center prior to the Lakers gam… ,Twitter for iPhone,
2016-12-21T01:08:53.000Z,RT @Lakers: B.I. running the show https://t.co/z0fdeGKc62,Twitter for iPhone,
2016-12-21T01:08:53.000Z,"71% de aproveitamento na linha dos 3 pontos, puta que o pariu, Lakers acordou  !",Twitter for Android,
2016-12-21T01:08:53.000Z,RT @Lakers: JC and Lou Will with back-to-back triples! https://t.co/zpzzXJWfgx,Twitter for iPhone,
2016-12-21T01:08:54.000Z,"I'm trying to tell y'all... 2nd unit best in the league tho, don't touch  them. #Lakers https://t.co/pZ9XmdD7cm",Twitter for iPhone,
2016-12-21T01:08:54.000Z,RT @BaxterHolmes: Lakers announce that a statue of Shaq will be unveiled at Star Plaza outside Staples Center prior to the Lakers gam… ,Twitter for iPhone,
2016-12-21T01:08:54.000Z,Gave up 73 points in the 1st half smh embarrassing then we're getting killed by the Lakers small ball lineup and our coach does nothing,Twitter for Android,
2016-12-21T01:08:55.000Z,"RT @Lakers: Lakers already up to 61 points with six minutes left till halftime. 

It's a 19-point lead for the purple and gold.",Twitter for Android,
2016-12-21T01:08:55.000Z,"RT @Lakers: 🔥 The Lakers play their best half of the season, erupting for 73 points to go up by 14. 🔥 https://t.co/liSImprfCA",Twitter for Android,
2016-12-21T01:08:55.000Z,"Watching ATM, Lakers VS Hornets. :)",Twitter Web Client,
2016-12-21T01:08:55.000Z,Lakers are shooting lights out man I'm so proud,Twitter for iPhone,
2016-12-21T01:08:55.000Z,RT @Lakers: Larry burries a triple to beat the first-quarter buzzer! #LakeShow (📺: @SpectrumSN &amp; @spectdeportes) https://t.co/oKNGw2PZJy,Twitter for Android,
2016-12-21T01:08:55.000Z,73 points on the road against a top 10 defense is impressive no matter how you slice it. Good to see LA start to ge… https://t.co/13PH308w33,Twitter for iPhone,
2016-12-21T01:08:55.000Z,"RT @Lakers: 🔥 The Lakers play their best half of the season, erupting for 73 points to go up by 14. 🔥 https://t.co/liSImprfCA",Twitter for Android,
2016-12-21T01:08:55.000Z,Yeah!: estoy viendo Los Angeles Lakers vs Charlotte Hornets,Facebook,
2016-12-21T01:08:57.000Z,Baby Lakers making me a proud father,Twitter for iPhone,
2016-12-21T01:08:57.000Z,"RT @Lakers: 🔥 The Lakers play their best half of the season, erupting for 73 points to go up by 14. 🔥 https://t.co/liSImprfCA",Twitter for iPhone,
2016-12-21T01:08:57.000Z,"RT @Lakers: 🔥 The Lakers play their best half of the season, erupting for 73 points to go up by 14. 🔥 https://t.co/liSImprfCA",Twitter for iPhone,
2016-12-21T01:08:57.000Z,"RT @SerenaWinters: Lakers hit 73 points in the first HALF, and it's a 73-59 LAL lead over the Hornets heading into the 3rd quarter.",Twitter for Android,
2016-12-21T01:08:58.000Z,"RT @Lakers: JC hits another one, giving him a season-high five 3-pointers!
🎯🎯🎯🎯🎯 https://t.co/BN0qX4t9DS",Twitter for iPhone,
2016-12-21T01:08:58.000Z,@JillArrington Best half of @Lakers offense all season going off for 73 points  led by red hot Clarkson! https://t.co/222HzmRPOH,Twitter for iPhone,
2016-12-21T01:08:58.000Z,"RT @Lakers: JC hits another one, giving him a season-high five 3-pointers!
🎯🎯🎯🎯🎯 https://t.co/BN0qX4t9DS",Twitter for iPhone,
2016-12-21T01:08:58.000Z,Lakers 12/18 from 3 point land. What can u do when that happens.,Twitter for iPhone,
2016-12-21T01:08:58.000Z,"RT @Lakers: 🔥 The Lakers play their best half of the season, erupting for 73 points to go up by 14. 🔥 https://t.co/liSImprfCA",Twitter for iPhone,
2016-12-21T01:08:58.000Z,"RT @LegendaryLakers: I think this has happened to every Lakers fan
(Via @Kingkeraun) https://t.co/GL1paRyZnd",Twitter for iPhone,
2016-12-21T01:08:58.000Z,"RT @SerenaWinters: Lakers officially announce @Shaq's statute to be unveiled on March 24th, 2017. https://t.co/Eu6rP0yx03",Twitter for iPhone,
2016-12-21T01:08:59.000Z,🐐Tweet https://t.co/K0WhS8s0O8,Twitter for iPhone,
2016-12-21T01:08:59.000Z,"RT @Lakers: 🔥 The Lakers play their best half of the season, erupting for 73 points to go up by 14. 🔥 https://t.co/liSImprfCA",Twitter for iPhone,
2016-12-21T01:09:00.000Z,Gran primera parte de los Lakers contra Hornets. Muy acertados en el tiro de 3. Esperemos que no nos de la pájara de siempre y nos remonten,Twitter for Android,
2016-12-21T01:09:00.000Z,RT @Lakers: 450 of Kinston's finest made the four hour drive down to Charlotte to support their native son. #LakeShow https://t.co/PTJxQeKG…,Twitter for iPhone,
2016-12-21T01:09:00.000Z,RT @Lakergoat: This Lakers offense looks unstoppable against one of the best defensive teams in the league 🔥🔥,Twitter for iPhone,
2016-12-21T01:09:01.000Z,"RT @Lakers: 🔥 The Lakers play their best half of the season, erupting for 73 points to go up by 14. 🔥 https://t.co/liSImprfCA",Twitter for Android,
2016-12-21T01:09:01.000Z,"RT @Lakers: Jordan Clarkson: Four shots. Four buckets. Four 3-pointers. 
👌👌👌👌 https://t.co/juvZo1Q6kY",Twitter for iPhone,
2016-12-21T01:09:02.000Z,Lakers hoopin rn,Twitter for iPhone,
2016-12-21T01:09:02.000Z,@ESPNNBA @vine who cares lakers are on,Twitter for iPhone,
2016-12-21T01:09:02.000Z,Mais les Lakers ils sont tous chauds dans ce match,Twitter for Android,
2016-12-21T01:09:02.000Z,"RT @Lakers: 🔥 The Lakers play their best half of the season, erupting for 73 points to go up by 14. 🔥 https://t.co/liSImprfCA",Twitter for iPhone,
2016-12-21T01:09:03.000Z,"Watching Lakers at Hornets, LA 12-18 for 3pt, 73p in the first two Q! Amazing! @NBA",Mobile Web (M5),
2016-12-21T01:09:03.000Z,"RT @Lakers: 🔥 The Lakers play their best half of the season, erupting for 73 points to go up by 14. 🔥 https://t.co/liSImprfCA",Twitter for iPhone,
